iter	Passed	Remaining
9443	12015	26152
9444	12016	26150
9445	12017	26148
9446	12018	26147
9447	12019	26146
9448	12021	26146
9449	12022	26144
9450	12023	26143
9451	12024	26141
9452	12025	26139
9453	12027	26138
9454	12028	26136
9455	12029	26134
9456	12029	26132
9457	12030	26129
9458	12031	26127
9459	12032	26125
9460	12033	26123
9461	12035	26123
9462	12036	26121
9463	12037	26119
9464	12037	26117
9465	12038	26114
9466	12039	26112
9467	12040	26110
9468	12041	26108
9469	12042	26106
9470	12043	26104
9471	12044	26103
9472	12045	26101
9473	12046	26099
9474	12047	26097
9475	12048	26096
9476	12049	26093
9477	12050	26091
9478	12051	26089
9479	12052	26087
9480	12052	26085
9481	12053	26083
9482	12054	26081
9483	12055	26078
9484	12056	26076
9485	12057	26074
9486	12058	26072
9487	12059	26070
9488	12060	26068
9489	12060	26066
9490	12061	26064
9491	12063	26062
9492	12064	26061
9493	12064	26058
9494	12065	26056
9495	12066	26054
9496	12067	26052
9497	12068	26050
9498	12069	26048
9499	12070	26046
9500	12071	26044
9501	12072	26042
9502	12072	26040
9503	12073	26037
9504	12074	26036
9505	12075	26033
9506	12076	26031
9507	12077	26030
9508	12078	26027
9509	12079	26025
9510	12080	26023
9511	12080	26021
9512	12081	26019
9513	12082	26017
9514	12084	26015
9515	12085	26015
9516	12086	26013
9517	12087	26011
9518	12088	26009
9519	12089	26007
9520	12090	26005
9521	12091	26003
9522	12092	26001
9523	12093	25999
9524	12094	25997
9525	12095	25995
9526	12095	25993
9527	12096	25991
9528	12097	25989
9529	12098	25987
9530	12099	25985
9531	12100	25983
9532	12101	25980
9533	12102	25978
9534	12103	25976
9535	12104	25975
9536	12105	25973
9537	12106	25971
9538	12107	25969
9539	12108	25967
9540	12109	25965
9541	12109	25963
9542	12110	25961
9543	12111	25959
9544	12112	25957
9545	12113	25955
9546	12114	25953
9547	12115	25951
9548	12116	25948
9549	12116	25946
9550	12117	25944
9551	12118	25942
9552	12119	25939
9553	12120	25938
9554	12121	25937
9555	12122	25935
9556	12123	25932
9557	12124	25930
9558	12124	25927
9559	12125	25925
9560	12126	25924
9561	12127	25921
9562	12128	25919
9563	12129	25917
9564	12130	25915
9565	12131	25913
9566	12131	25911
9567	12132	25908
9568	12133	25907
9569	12134	25904
9570	12135	25903
9571	12136	25901
9572	12137	25899
9573	12138	25898
9574	12139	25896
9575	12140	25893
9576	12141	25891
9577	12142	25889
9578	12143	25887
9579	12143	25885
9580	12144	25883
9581	12145	25880
9582	12146	25878
9583	12147	25876
9584	12148	25874
9585	12149	25872
9586	12150	25870
9587	12151	25869
9588	12152	25866
9589	12153	25866
9590	12154	25864
9591	12156	25863
9592	12157	25861
9593	12158	25860
9594	12159	25858
9595	12160	25856
9596	12161	25854
9597	12162	25853
9598	12164	25852
9599	12165	25852
9600	12166	25850
9601	12167	25848
9602	12168	25847
9603	12170	25846
9604	12171	25844
9605	12172	25842
9606	12173	25840
9607	12174	25838
9608	12175	25837
9609	12176	25836
9610	12178	25835
9611	12179	25833
9612	12180	25833
9613	12182	25831
9614	12183	25831
9615	12184	25829
9616	12186	25828
9617	12187	25828
9618	12189	25827
9619	12191	25826
9620	12192	25825
9621	12195	25827
9622	12201	25837
9623	12203	25836
9624	12204	25835
9625	12206	25836
9626	12210	25840
9627	12212	25839
9628	12213	25838
9629	12214	25837
9630	12216	25836
9631	12217	25835
9632	12219	25834
9633	12220	25834
9634	12222	25833
9635	12224	25834
9636	12226	25835
9637	12227	25833
9638	12229	25833
9639	12230	25831
9640	12232	25830
9641	12233	25829
9642	12235	25830
9643	12238	25832
9644	12240	25831
9645	12242	25832
9646	12245	25835
9647	12246	25834
9648	12248	25832
9649	12249	25831
9650	12251	25831
9651	12252	25830
9652	12254	25831
9653	12256	25830
9654	12257	25829
9655	12259	25828
9656	12260	25827
9657	12261	25825
9658	12263	25825
9659	12264	25824
9660	12266	25824
9661	12267	25822
9662	12269	25821
9663	12275	25831
9664	12277	25830
9665	12279	25830
9666	12280	25830
9667	12282	25829
9668	12284	25830
9669	12285	25829
9670	12286	25827
9671	12290	25830
9672	12292	25831
9673	12293	25830
9674	12295	25829
9675	12296	25828
9676	12298	25829
9677	12300	25829
9678	12301	25827
9679	12302	25825
9680	12303	25824
9681	12305	25823
9682	12306	25822
9683	12308	25821
9684	12309	25819
9685	12310	25818
9686	12312	25818
9687	12313	25817
9688	12320	25827
9689	12322	25826
9690	12324	25828
9691	12327	25831
9692	12329	25830
9693	12332	25832
9694	12334	25834
9695	12336	25832
9696	12337	25831
9697	12338	25830
9698	12340	25829
9699	12342	25829
9700	12343	25829
9701	12345	25828
9702	12347	25827
9703	12348	25826
9704	12349	25825
9705	12351	25824
9706	12352	25823
9707	12353	25822
9708	12355	25821
9709	12356	25819
9710	12357	25818
9711	12359	25818
9712	12360	25817
9713	12361	25815
9714	12362	25813
9715	12364	25812
9716	12365	25811
9717	12366	25810
9718	12367	25808
9719	12369	25807
9720	12370	25806
9721	12372	25806
9722	12374	25806
9723	12375	25805
9724	12376	25803
9725	12378	25802
9726	12379	25801
9727	12380	25799
9728	12381	25797
9729	12382	25796
9730	12383	25794
9731	12385	25793
9732	12386	25792
9733	12388	25793
9734	12391	25795
9735	12393	25795
9736	12395	25794
9737	12396	25793
9738	12397	25792
9739	12399	25791
9740	12400	25790
9741	12402	25789
9742	12403	25787
9743	12404	25787
9744	12405	25785
9745	12407	25785
9746	12408	25783
9747	12410	25782
9748	12411	25780
9749	12412	25779
9750	12414	25780
9751	12415	25778
9752	12417	25777
9753	12418	25776
9754	12421	25779
9755	12422	25777
9756	12424	25776
9757	12425	25775
9758	12426	25774
9759	12428	25772
9760	12430	25774
9761	12431	25773
9762	12433	25772
9763	12434	25771
9764	12435	25769
9765	12437	25768
9766	12438	25766
9767	12439	25764
9768	12440	25763
9769	12441	25762
9770	12442	25760
9771	12444	25759
9772	12445	25758
9773	12446	25756
9774	12447	25755
9775	12449	25753
9776	12450	25752
9777	12451	25750
9778	12452	25749
9779	12453	25747
9780	12454	25745
9781	12455	25743
9782	12456	25742
9783	12457	25740
9784	12459	25740
9785	12461	25739
9786	12464	25742
9787	12466	25742
9788	12468	25742
9789	12469	25741
9790	12470	25739
9791	12471	25737
9792	12473	25737
9793	12474	25735
9794	12475	25733
9795	12475	25731
9796	12477	25729
9797	12477	25727
9798	12478	25725
9799	12479	25723
9800	12480	25721
9801	12482	25721
9802	12483	25719
9803	12484	25718
9804	12486	25717
9805	12487	25716
9806	12488	25714
9807	12489	25712
9808	12490	25711
9809	12492	25709
9810	12493	25708
9811	12494	25706
9812	12495	25704
9813	12496	25703
9814	12497	25701
9815	12498	25699
9816	12499	25698
9817	12501	25697
9818	12502	25696
9819	12504	25695
9820	12505	25694
9821	12506	25692
9822	12507	25691
9823	12508	25690
9824	12510	25688
9825	12511	25686
9826	12512	25684
9827	12512	25682
9828	12513	25680
9829	12514	25678
9830	12516	25677
9831	12517	25675
9832	12518	25673
9833	12519	25672
9834	12519	25669
9835	12520	25667
9836	12521	25665
9837	12522	25664
9838	12523	25661
9839	12524	25659
9840	12525	25658
9841	12526	25656
9842	12527	25654
9843	12528	25652
9844	12529	25650
9845	12530	25648
9846	12531	25647
9847	12533	25647
9848	12537	25651
9849	12538	25650
9850	12540	25649
9851	12541	25647
9852	12542	25645
9853	12543	25643
9854	12544	25641
9855	12545	25641
9856	12546	25639
9857	12547	25638
9858	12550	25639
9859	12551	25637
9860	12552	25635
9861	12553	25633
9862	12554	25631
9863	12555	25629
9864	12556	25627
9865	12556	25625
9866	12557	25623
9867	12559	25622
9868	12560	25620
9869	12561	25618
9870	12562	25616
9871	12563	25615
9872	12564	25613
9873	12564	25610
9874	12565	25608
9875	12566	25606
9876	12567	25604
9877	12568	25602
9878	12569	25600
9879	12570	25598
9880	12571	25596
9881	12572	25594
9882	12573	25592
9883	12574	25591
9884	12574	25588
9885	12576	25587
9886	12577	25585
9887	12578	25583
9888	12578	25581
9889	12579	25579
9890	12580	25576
9891	12581	25574
9892	12582	25572
9893	12582	25570
9894	12583	25568
9895	12584	25566
9896	12585	25564
9897	12586	25562
9898	12587	25560
9899	12588	25559
9900	12589	25556
9901	12590	25554
9902	12591	25552
9903	12592	25550
9904	12593	25548
9905	12594	25547
9906	12595	25545
9907	12596	25542
9908	12596	25541
9909	12597	25538
9910	12598	25537
9911	12599	25534
9912	12600	25532
9913	12601	25530
9914	12602	25529
9915	12603	25527
9916	12604	25524
9917	12605	25522
9918	12605	25520
9919	12606	25518
9920	12607	25516
9921	12608	25513
9922	12609	25511
9923	12609	25509
9924	12610	25507
9925	12611	25505
9926	12612	25503
9927	12613	25501
9928	12614	25499
9929	12615	25496
9930	12615	25494
9931	12617	25493
9932	12617	25491
9933	12618	25489
9934	12619	25487
9935	12620	25485
9936	12621	25483
9937	12622	25480
9938	12623	25478
9939	12623	25476
9940	12624	25474
9941	12625	25472
9942	12626	25470
9943	12627	25468
9944	12629	25467
9945	12630	25465
9946	12631	25463
9947	12632	25462
9948	12632	25459
9949	12633	25457
9950	12634	25455
9951	12635	25453
9952	12636	25451
9953	12637	25449
9954	12637	25447
9955	12638	25445
9956	12639	25442
9957	12640	25440
9958	12641	25438
9959	12642	25436
9960	12642	25434
9961	12645	25435
9962	12646	25434
9963	12647	25432
9964	12649	25431
9965	12650	25430
9966	12651	25429
9967	12652	25427
9968	12653	25425
9969	12655	25424
9970	12656	25422
9971	12657	25422
9972	12658	25420
9973	12660	25420
9974	12661	25418
9975	12662	25417
9976	12663	25415
9977	12665	25414
9978	12666	25412
9979	12667	25411
9980	12668	25409
9981	12669	25408
9982	12671	25407
9983	12673	25408
9984	12675	25408
9985	12676	25407
9986	12678	25405
9987	12679	25404
9988	12680	25403
9989	12681	25401
9990	12683	25400
9991	12684	25399
9992	12685	25397
9993	12686	25396
9994	12687	25394
9995	12689	25394
9996	12690	25392
9997	12691	25391
9998	12692	25389
9999	12693	25387
10000	12694	25385
10001	12695	25384
10002	12696	25382
10003	12698	25382
10004	12699	25380
10005	12701	25379
10006	12701	25377
10007	12702	25375
10008	12704	25374
10009	12705	25373
10010	12706	25371
10011	12707	25369
10012	12708	25367
10013	12709	25366
10014	12710	25364
10015	12711	25362
10016	12712	25360
10017	12713	25358
10018	12714	25357
10019	12715	25355
10020	12716	25354
10021	12718	25352
10022	12719	25351
10023	12720	25349
10024	12721	25347
10025	12722	25346
10026	12723	25344
10027	12724	25343
10028	12726	25341
10029	12726	25339
10030	12728	25338
10031	12729	25336
10032	12730	25334
10033	12731	25332
10034	12732	25331
10035	12733	25330
10036	12735	25329
10037	12736	25327
10038	12737	25326
10039	12738	25324
10040	12739	25322
10041	12740	25320
10042	12741	25318
10043	12742	25317
10044	12743	25315
10045	12744	25313
10046	12745	25312
10047	12746	25309
10048	12747	25308
10049	12748	25306
10050	12751	25309
10051	12753	25309
10052	12755	25309
10053	12756	25307
10054	12757	25306
10055	12759	25305
10056	12760	25304
10057	12762	25303
10058	12763	25302
10059	12764	25301
10060	12766	25300
10061	12768	25301
10062	12770	25300
10063	12771	25298
10064	12772	25297
10065	12773	25296
10066	12774	25294
10067	12775	25293
10068	12777	25291
10069	12778	25290
10070	12779	25289
10071	12783	25292
10072	12786	25295
10073	12788	25294
10074	12789	25293
10075	12790	25291
10076	12792	25290
10077	12793	25289
10078	12794	25287
10079	12795	25285
10080	12796	25283
10081	12797	25281
10082	12797	25279
10083	12798	25277
10084	12800	25276
10085	12800	25274
10086	12801	25272
10087	12802	25270
10088	12803	25269
10089	12804	25267
10090	12807	25268
10091	12809	25267
10092	12811	25269
10093	12813	25269
10094	12814	25267
10095	12815	25266
10096	12817	25264
10097	12818	25262
10098	12819	25261
10099	12820	25259
10100	12821	25258
10101	12822	25256
10102	12823	25254
10103	12824	25252
10104	12824	25250
10105	12825	25247
10106	12826	25245
10107	12827	25243
10108	12828	25241
10109	12829	25239
10110	12830	25237
10111	12831	25235
10112	12832	25233
10113	12833	25232
10114	12834	25230
10115	12835	25229
10116	12836	25226
10117	12837	25224
10118	12838	25223
10119	12838	25221
10120	12839	25219
10121	12840	25216
10122	12841	25214
10123	12842	25212
10124	12843	25210
10125	12844	25208
10126	12844	25206
10127	12846	25205
10128	12847	25203
10129	12848	25201
10130	12849	25200
10131	12850	25198
10132	12851	25196
10133	12855	25200
10134	12857	25201
10135	12858	25200
10136	12860	25199
10137	12861	25197
10138	12862	25196
10139	12864	25196
10140	12865	25194
10141	12866	25192
10142	12867	25190
10143	12868	25189
10144	12869	25187
10145	12870	25185
10146	12871	25184
10147	12873	25183
10148	12874	25182
10149	12875	25180
10150	12876	25178
10151	12877	25177
10152	12879	25176
10153	12880	25175
10154	12881	25173
10155	12882	25171
10156	12883	25169
10157	12884	25167
10158	12885	25166
10159	12887	25165
10160	12888	25163
10161	12889	25162
10162	12890	25161
10163	12892	25160
10164	12894	25160
10165	12895	25159
10166	12896	25158
10167	12898	25157
10168	12899	25156
10169	12901	25155
10170	12902	25153
10171	12903	25152
10172	12904	25150
10173	12905	25149
10174	12907	25148
10175	12908	25147
10176	12909	25146
10177	12911	25144
10178	12912	25144
10179	12913	25142
10180	12914	25140
10181	12916	25139
10182	12917	25138
10183	12918	25137
10184	12920	25137
10185	12922	25136
10186	12923	25135
10187	12926	25137
10188	12928	25137
10189	12930	25137
10190	12931	25135
10191	12933	25135
10192	12934	25134
10193	12936	25135
10194	12938	25134
10195	12939	25132
10196	12941	25132
10197	12942	25131
10198	12944	25130
10199	12945	25129
10200	12947	25128
10201	12948	25128
10202	12950	25127
10203	12951	25125
10204	12952	25124
10205	12953	25122
10206	12954	25121
10207	12956	25121
10208	12957	25120
10209	12959	25119
10210	12960	25118
10211	12961	25116
10212	12963	25116
10213	12965	25115
10214	12971	25123
10215	12972	25122
10216	12974	25121
10217	12975	25120
10218	12977	25121
10219	12979	25120
10220	12981	25120
10221	12982	25119
10222	12985	25120
10223	12986	25118
10224	12987	25118
10225	12989	25116
10226	12990	25116
10227	12992	25115
10228	12993	25114
10229	12994	25113
10230	12996	25111
10231	12997	25111
10232	12998	25109
10233	13000	25108
10234	13001	25106
10235	13002	25104
10236	13003	25103
10237	13004	25101
10238	13005	25099
10239	13006	25097
10240	13007	25097
10241	13012	25101
10242	13014	25101
10243	13015	25100
10244	13017	25101
10245	13018	25099
10246	13019	25097
10247	13020	25095
10248	13022	25094
10249	13027	25102
10250	13028	25100
10251	13030	25099
10252	13031	25098
10253	13032	25096
10254	13033	25094
10255	13034	25093
10256	13037	25094
10257	13038	25093
10258	13039	25091
10259	13040	25089
10260	13041	25087
10261	13042	25085
10262	13043	25084
10263	13044	25082
10264	13045	25081
10265	13046	25079
10266	13047	25077
10267	13049	25076
10268	13050	25074
10269	13052	25074
10270	13057	25080
10271	13058	25080
10272	13060	25079
10273	13061	25077
10274	13062	25076
10275	13063	25074
10276	13065	25073
10277	13066	25072
10278	13067	25071
10279	13068	25069
10280	13070	25068
10281	13071	25066
10282	13072	25064
10283	13073	25063
10284	13074	25061
10285	13075	25059
10286	13075	25057
10287	13077	25057
10288	13078	25055
10289	13080	25054
10290	13081	25053
10291	13082	25051
10292	13083	25049
10293	13084	25047
10294	13084	25045
10295	13085	25042
10296	13086	25040
10297	13087	25038
10298	13088	25036
10299	13089	25034
10300	13090	25033
10301	13091	25031
10302	13092	25029
10303	13093	25027
10304	13094	25025
10305	13095	25024
10306	13096	25022
10307	13097	25020
10308	13098	25018
10309	13098	25016
10310	13099	25013
10311	13100	25011
10312	13101	25009
10313	13102	25007
10314	13102	25005
10315	13103	25003
10316	13104	25001
10317	13105	24998
10318	13106	24996
10319	13107	24994
10320	13108	24993
10321	13109	24991
10322	13110	24990
10323	13111	24988
10324	13112	24986
10325	13113	24984
10326	13113	24982
10327	13114	24979
10328	13115	24977
10329	13116	24975
10330	13117	24973
10331	13118	24972
10332	13119	24970
10333	13121	24969
10334	13122	24968
10335	13123	24968
10336	13127	24970
10337	13130	24972
10338	13133	24974
10339	13134	24973
10340	13135	24971
10341	13137	24971
10342	13138	24969
10343	13139	24967
10344	13140	24966
10345	13141	24964
10346	13142	24963
10347	13143	24961
10348	13144	24959
10349	13145	24957
10350	13146	24956
10351	13147	24954
10352	13149	24953
10353	13150	24952
10354	13152	24951
10355	13153	24950
10356	13155	24949
10357	13156	24948
10358	13157	24947
10359	13158	24946
10360	13160	24944
10361	13161	24944
10362	13163	24944
10363	13165	24943
10364	13166	24941
10365	13167	24940
10366	13168	24939
10367	13170	24937
10368	13171	24936
10369	13172	24934
10370	13173	24933
10371	13175	24932
10372	13177	24932
10373	13178	24932
10374	13180	24931
10375	13182	24932
10376	13184	24931
10377	13186	24932
10378	13187	24931
10379	13189	24930
10380	13191	24929
10381	13192	24928
10382	13193	24927
10383	13194	24926
10384	13195	24924
10385	13197	24922
10386	13198	24921
10387	13199	24919
10388	13200	24917
10389	13201	24915
10390	13202	24913
10391	13203	24913
10392	13204	24911
10393	13205	24909
10394	13206	24907
10395	13208	24906
10396	13209	24905
10397	13210	24903
10398	13211	24902
10399	13212	24900
10400	13213	24899
10401	13214	24897
10402	13215	24896
10403	13217	24894
10404	13218	24893
10405	13219	24891
10406	13220	24889
10407	13222	24889
10408	13223	24888
10409	13224	24887
10410	13225	24885
10411	13226	24883
10412	13227	24881
10413	13229	24880
10414	13229	24878
10415	13231	24877
10416	13232	24875
10417	13233	24874
10418	13234	24872
10419	13235	24871
10420	13237	24870
10421	13238	24868
10422	13239	24866
10423	13240	24864
10424	13241	24863
10425	13242	24861
10426	13243	24860
10427	13244	24858
10428	13245	24856
10429	13247	24856
10430	13248	24854
10431	13249	24852
10432	13250	24851
10433	13252	24850
10434	13253	24848
10435	13253	24846
10436	13254	24844
10437	13255	24843
10438	13257	24841
10439	13258	24839
10440	13259	24838
10441	13260	24836
10442	13261	24835
10443	13263	24834
10444	13267	24838
10445	13268	24837
10446	13270	24836
10447	13271	24835
10448	13272	24833
10449	13273	24832
10450	13275	24832
10451	13277	24831
10452	13278	24830
10453	13279	24828
10454	13280	24827
10455	13281	24826
10456	13283	24824
10457	13284	24823
10458	13285	24821
10459	13286	24819
10460	13286	24817
10461	13289	24819
10462	13290	24817
10463	13291	24815
10464	13292	24813
10465	13293	24812
10466	13295	24811
10467	13296	24809
10468	13297	24808
10469	13298	24806
10470	13299	24804
10471	13300	24803
10472	13301	24801
10473	13303	24800
10474	13304	24799
10475	13305	24797
10476	13306	24796
10477	13307	24794
10478	13308	24792
10479	13310	24791
10480	13311	24789
10481	13312	24787
10482	13313	24786
10483	13314	24784
10484	13315	24782
10485	13316	24781
10486	13317	24779
10487	13318	24778
10488	13320	24777
10489	13320	24775
10490	13321	24773
10491	13323	24771
10492	13323	24769
10493	13324	24767
10494	13325	24765
10495	13326	24763
10496	13327	24761
10497	13328	24759
10498	13329	24757
10499	13330	24756
10500	13331	24754
10501	13332	24752
10502	13333	24750
10503	13334	24748
10504	13334	24746
10505	13335	24744
10506	13337	24743
